Numero_Requerimento;Rito_Requerimento;Numero_Processo;Data_requerimento;Data_Registro;Data_Encerramento;Status_Requerimento;Valor_Mobiliario;Tipo_requerimento;Bookbuilding;CNPJ_Emissor;Nome_Emissor;CNPJ_Lider;Nome_Lider;Grupo_Coordenador;Tipo_Oferta;Emissao;Qtde_Total_Registrada;Valor_Total_Registrado;Oferta_inicial;Oferta_vasos_comunicantes;Publico_alvo;Reabertura_serie;Titulo_classificado_como_sustentavel;Titulo_padronizado;Destinacao_recursos;Data_deliberacao_aprovou_oferta;Mercado_negociacao;Tipo_lastro;Regime_fiduciario;Ativos_alvo;Descricao_garantias;Descricao_lastro;Identificacao_devedores_coobrigados;Possibilidade_revolvencia;FIDC_nao_padronizado;Titulo_incentivado;Regime_distribuicao;Tipo_societario;Administrador;Gestor;Agente_fiduciario;Escriturador;Custodiante;Avaliador_Risco;Processo_SEI;Endereco_emissor_rede_mundial_computadores;Num_Invest_Pessoa_Natural;Qtde_VM_Pessoa_Natural;Num_Invest_Clube_Investimento;Qtde_VM_Clube_Investimento;Num_Invest_Fundos_Investimento;Qtde_VM_Fundos_Investimento;Num_Invest_Entidade_Previdencia_Privada;Qtde_VM_Entidade_Previdencia_Privada;Num_Invest_Companhia_Seguradora;Qtde_VM_Companhia_Seguradora;Num_Invest_Investidor_Estrangeiro;Qtde_VM_Investidor_Estrangeiro;Num_Invest_Instit_Intermed_Partic_Consorcio_Distrib;Qtde_VM_Instit_Intermed_Partic_Consorcio_Distrib;Num_Invest_Instit_Financ_Emissora_Partic_Consorcio;Qtde_VM_Instit_Financ_Emissora_Partic_Consorcio;Num_Invest_Demais_Instit_Financ;Qtde_VM_Demais_Instit_Financ;Num_Invest_Demais_Pessoa_Juridica_Emissora_Partic_Consorcio;Qtde_VM_Demais_Pessoa_Juridica_Emissora_Partic_Consorcio;Num_Invest_Demais_Pessoa_Juridica;Qtde_VM_Demais_Pessoa_Juridica;Num_Invest_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio;Qdte_VM_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio
3567;Automático;SRE/2565/2023;2023-11-13;2023-12-13;2023-12-19;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;71.208.516/0001-74;ALGAR TELECOM S/A;17.298.092/0001-30;BANCO ITAU BBA  S.A.;COORDENADOR PLENO;PRIMARIA;14;700000;700000000.0;;;Profissional;N;S;N;Pagamento futuro ou reembolso de gastos, despesas ou dívidas relacionadas aos investimentos no projeto, considerado prioritário, nos termos do artigo 2°, parágrafo 1°, da Lei 12.431;13/11/2023;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;STANDARD & POOR'S RATINGS DO BRASIL LTDA;;http://ri.algartelecom.com.br;134;37927;0;0;9;13969;0;0;0;0;0;0;0;0;4;653253;0;0;1;12750;2;101;0;0
3582;Automático;SRE/2580/2023;2023-11-14;2023-11-21;2023-11-24;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S.A.;90.400.888/0001-42;BANCO SANTANDER (BRASIL) S.A.;COORDENADOR PLENO;PRIMARIA;3;220000;220000000.0;;;Profissional;;N;;Recursos serão destinados nos termos do artigo 2º, parágrafo 1º, da Lei 12.431, e do Decreto 8.874 ao custeio das despesas já incorridas e/ou a incorrer relativas ao Projeto, sendo certo que referidos recursos serão integralmente alocados no pagamento futuro ou no reembolso de gastos, despesas ou dívidas relacionados ao Projeto que ocorreram em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de divulgação do Anúncio de Encerramento;08/11/2023;"CETIP21 - Títulos e Valores Mobiliários (""CETIP21""), administrado e operacionalizado pela B3";;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;MOODYS LOCAL BR AGÊNCIA DE CLASSIFICACAO DE RISCO LTDA.;;;0;0;0;0;22;170000;0;0;0;0;0;0;0;0;0;0;1;50000;0;0;0;0;0;0
3585;Automático;SRE/2585/2023;2023-11-14;2023-12-11;2023-12-18;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;27.821.748/0001-01;EDP TRANSMISSÃO SP-MG S.A.;17.298.092/0001-30;BANCO ITAU BBA  S.A.;COORDENADOR PLENO;PRIMARIA;4;525000;525000000.0;;;Profissional;;N;;os recursos captados pela Emissora por meio da Emissão das Debêntures serão integralmente utilizados para o reembolso de gastos, despesas ou dívidas relacionadas ao projeto que tenham ocorrido em prazo igual ou inferior a 24 (vinte e quatro) meses da data do encerramento da Oferta e/ou pagamento de despesas, dívidas e gastos futuros relacionados ao projeto;09/11/2023;"CETIP21 - Títulos e Valores Mobiliários (""CETIP21"")";;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;;;;16;3319;0;0;0;0;0;0;0;0;0;0;0;0;1;521681;0;0;0;0;0;0;0;0
3596;Automático;SRE/2591/2023;2023-11-16;2023-11-16;2023-11-30;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding;N;07.628.528/0001-59;BRASILAGRO CIA BRAS DE PROP AGRICOLAS;01.023.570/0001-60;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;COORDENADOR PLENO;PRIMARIA;3;165000;165000000.0;;;Profissional;N;N;N;Nos termos do artigo 2º, § 1º-B, da Lei 12.431, do Decreto 8.874, da Resolução CMN 4.751 e da Portaria 3.346, a totalidade dos recursos líquidos captados por meio da Emissão das Debêntures deverão ser utilizados pela Emissora, integral e exclusivamente, no reembolso relacionado a, e na implementação de projetos de irrigação, conforme descritos no Anexo II Escritura de Emissão.;14/11/2023;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;https://ri.brasil-agro.com/;0;0;0;0;0;0;0;0;0;0;0;0;1;165000;0;0;0;0;0;0;0;0;0;0
3619;Automático;SRE/2609/2023;2023-11-19;2023-12-11;2023-12-18;Oferta Encerrada;Debêntures;OPD Aut Qualificado - com bookbuilding  - Emissor Não Registrado;S;06.248.349/0001-23;TRANSPORTADORA ASSOCIADA DE GÁS S.A.- TAG S.A.;17.298.092/0001-30;BANCO ITAU BBA  S.A.;COORDENADOR PLENO;PRIMARIA;2;600000;600000000.0;;S;Qualificado;;N;;Os recursos captados pela Emissora por meio da integralização das Debêntures serão destinados nos termos do artigo 2º, parágrafo 1º, da Lei 12.431, e do Decreto 8.874, ao custeio das despesas já  incorridas e/ou a incorrer relacionadas aos Projetos (Projeto 79 e Projeto 51), sendo certo que referidos recursos serão  integralmente alocados no pagamento futuro ou no reembolso de gastos, despesas ou dívidas  relacionados aos Projetos que ocorreram em prazo igual ou inferior a 24 (vinte e quatro) meses contados  da data de divulgação do Anúncio de Encerramento, conforme abaixo detalhados.;10/11/2023;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Unibanco S.A.;;Moody's Local BR Agência de Classificação de Risco Ltda.;;https://ntag.com.br/institucional/gestao-empresarial/;24;2137;0;0;0;0;0;0;0;0;0;0;1;300000;1;30000;0;0;1;267863;0;0;0;0
3660;Automático;SRE/2654/2023;2023-11-23;2023-12-04;2023-12-05;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;41.825.390/0001-16;VELEIROS HOLDINGS S.A.;90.400.888/0001-42;BANCO SANTANDER (BRASIL) S.A.;COORDENADOR PLENO;PRIMARIA;2;160000;160000000.0;;;Profissional;;N;;Reembolso de despesas e gastos que tenham ocorrido em prazo igual ou inferior a 24 (vinte e quatro) meses da data do encerramento da Oferta e/ou pagamento de despesas e gastos futuros, em ambos os casos relacionados ao (i) projeto da central geradora eólica, constituída por nove unidades geradoras e sistema de transmissão de interesse restrito a ser desenvolvido pela SPE 03 e (ii) projeto da central geradora eólica, constituída por sete unidades geradoras e sistema de transmissão de interesse restrito a ser desenvolvido pela SPE 04.;23/11/2023;CETIP 21;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,;;Fitch Ratings Brasil Ltda.;;;0;0;0;0;2;80000;0;0;0;0;0;0;0;0;0;0;1;80000;0;0;0;0;0;0
3766;Automático;SRE/2740/2023;2023-12-01;2023-12-19;2024-01-03;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;15.139.629/0001-94;CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA;02.819.125/0001-73;UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.;COORDENADOR PLENO;PRIMARIA;17;1500000;1500000000.0;;S;Profissional;N;S;N;Os recursos líquidos captados pela Emissora por meio das Debêntures da 1ªSérie e da 2ª série serão utilizados para o atendimento de propósitos corporativos gerais, reforço de caixa e investimentos ou recuperação de investimentos da Emissora. Já as Debêntures da 3ª e 4ª série serão utilizados exclusivamente para pagamento futuro e reembolso relacionado aos investimentos nos termos dos projetos previstos nas portarias:   Portaria nº 1516/SPE/MME e Portaria nº 2531/SPE/MME.;24/10/2023;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Banco Bradesco S.A.;;;;;19;5367;0;0;172;787003;0;0;2;511;0;0;0;0;1;639219;1;52497;0;0;2;15403;0;0
3767;Automático;SRE/2741/2023;2023-12-01;2023-12-19;2024-01-03;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;10.835.932/0001-08;CIA ENERGÉTICA DE PERNAMBUCO - CELPE;02.819.125/0001-73;UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.;COORDENADOR PLENO;PRIMARIA;13;1200000;1200000000.0;;S;Profissional;N;S;N;Os recursos líquidos captados pela Emissora por meio das Debêntures da 1ªSérie e da 2ª série serão utilizados para o atendimento de propósitos corporativos gerais, reforço de caixa e investimentos ou recuperação de investimentos da Emissora. Já os recursos das Debêntures da 3ª e 4ª série serão utilizados exclusivamente para pagamento futuro e reembolso relacionado aos investimentos nos termos dos projetos previstos nas portarias:   Portaria nº 1516/SPE/MME e Portaria nº 2531/SPE/MME.;24/10/2023;CETIP21- Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Banco Bradesco S.A.;;;;;19;3833;0;0;164;686009;0;0;8;2530;0;0;0;0;1;456581;1;37503;0;0;2;13544;0;0
3781;Automático;SRE/2757/2023;2023-12-04;2023-12-22;2023-12-29;Oferta Encerrada;Debêntures;OPD Aut Público em Geral ou Qualificado - com bookbuilding;S;32.021.201/0001-61;ORIGEM ENERGIA S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;1;1750000;1750000000.0;;S;Qualificado;N;N;N;(i) reembolso de gastos ou despesas relacionadas à implantação dos Projetos Prioritários, ocorridas nos 24 (vinte e quatro) meses imediatamente anteriores à data de encerramento da Oferta e/ou (ii) pagamento futuro de gastos e/ou despesas a serem incorridos a partir da Data de Emissão e relacionados aos Projetos Prioritários, nos termos da Lei 12.431.;04/12/2023;B3;;;;;;;;;S;Garantia Firme de Colocação;;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;BTG Pactual Serviços Financeiros S.A. DTVM;;;;;7481;412577;0;0;45;97730;0;0;0;0;0;0;0;0;2;1216591;1;3500;0;0;127;19602;0;0
3928;Automático;SRE/2891/2023;2023-12-15;2023-12-27;2023-12-29;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;05.965.546/0001-09;COMPANHIA DE ELETRICIDADE DO AMAPÁ - CEA;02.332.886/0001-04;XP INVESTIMENTOS CCTVM S.A.;COORDENADOR PLENO;PRIMARIA;4;200000;200000000.0;;;Profissional;;N;;Os Recursos Líquidos (conforme definido abaixo) captados pela Emissora por meio da integralização das Debêntures serão destinados nos termos do artigo 2º, parágrafo 1º, da Lei 12.431, e do Decreto 8.874 ao custeio das despesas já incorridas e/ou a incorrer relativas ao Projeto (conforme definido na Escritura de Emissão).;14/12/2023;B3;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;Itaú Corretora de Valores S.A.;;Standard & Poor's Ratings do Brasil Ltda.;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;200000;0;0;0;0;0;0;0;0
3939;Automático;SRE/2901/2023;2023-12-15;2023-12-21;2023-12-27;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;06.272.793/0001-84;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;02.332.886/0001-04;XP INVESTIMENTOS CCTVM S.A.;COORDENADOR PLENO;PRIMARIA;10;300000;300000000.0;;;Profissional;N;N;N;Os recursos líquidos captados pela Emissora por meio da integralização das Debêntures serão destinados nos termos do artigo 2º, parágrafo 1º, da Lei 12.431, e do Decreto 8.874 ao custeio das despesas já incorridas e/ou a incorrer relativas ao Projeto (conforme definido na Escritura de Emissão);15/12/2023;B3;;;;;;;;;S;Garantia Firme de Colocação;;;;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;Itaú Corretora de Valores S.A.;;Standard & Poor's Ratings do Brasil Ltda.;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300000;0;0;0;0;0;0;0;0
4104;Automático;SRE/3036/2023;2023-12-22;2023-12-22;2023-12-29;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado;N;48.710.127/0001-20;SPE Novo Norte Aeroportos S.A.;30.723.886/0001-62;BANCO MODAL S.A.;COORDENADOR PLENO;PRIMARIA;2;340000;340000000.0;;;Profissional;;N;;Implementação e desenvolvimento do Projeto pagamento futuro de gastos, despesas e/ou dívidas, a serem incorridas a partir da Data de Emissão, relacionados ao Projeto e do pagamento e/ou reembolso de gastos, despesas ou dívidas passíveis de reembolso, relacionados ao Projeto, nos termos da Escritura de Emissão;20/12/2023;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;Vórtx Distribuidora de Valores Mobiliários Ltda.;Vórtx Distribuidora de Valores Mobiliários Ltda.;;Fitch Ratings;;;0;0;0;0;8;340000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4105;Automático;SRE/3038/2023;2023-12-22;2023-12-22;2023-12-29;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado;N;04.409.762/0001-05;Dix Empreendimentos S.A.;30.723.886/0001-62;BANCO MODAL S.A.;COORDENADOR PLENO;PRIMARIA;2;140000;140000000.0;;;Profissional;;N;;Implementação e desenvolvimento do Projeto, respeitando sempre o quanto previsto na Lei 12.431, no Decreto 8.874 e na Portaria o pagamento futuro de gastos, despesas e/ou dívidas, a serem incorridas a partir da Data de Emissão (conforme abaixo definido), relacionados ao Projeto, nos termos da Lei 12.431, do Decreto 8.874 e da Portaria e o pagamento e/ou reembolso de gastos, despesas ou dívidas passíveis de reembolso, relacionados ao Projeto;20/12/2023;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;Vórtx Distribuidora de Valores Mobiliários Ltda.;Vórtx Distribuidora de Valores Mobiliários Ltda.;;Fitch Ratings;;;0;0;0;0;5;140000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4260;Automático;SRE/0066/2024;2024-01-08;2024-01-23;2024-01-29;Oferta Encerrada;Debêntures;OPD Aut Público em Geral ou Qualificado - com bookbuilding;S;12.091.809/0001-55;3R PETROLEUM OLÉO E GÁS S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;SECUNDARIA;3;347604;372798337.92;;;Qualificado;N;N;N;Tendo em vista que a Oferta Secundária é uma distribuição pública secundária de Debêntures da Oferta Secundária detidas pelos Debenturistas Vendedores, a Companhia não receberá quaisquer recursos em decorrência da realização da Oferta Secundária;10/10/2023;secundário;;;;;;;;;S;Melhores Esforços;;;;Vórtx Distribuidora de Títulos e Valores Mobiliários Ltda.;Vórtx Distribuidora de Títulos e Valores Mobiliários Ltda.;;;;;5017;257025;0;0;8;84000;0;0;0;0;0;0;1;126;0;0;0;0;0;0;62;6453;0;0
4289;Automático;SRE/0085/2024;2024-01-08;2024-01-08;2024-01-15;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado;N;60.855.574/0001-73;Açucareira Quatá S.A.;17.298.092/0001-30;BANCO ITAU BBA  S.A.;COORDENADOR PLENO;PRIMARIA;4;300000;300000000.0;;;Profissional;;N;;projeto amparado pela lei 12.431, destinado à manutenção de produção de cana de açúcar;15/12/2023;Mercado secundário B3. S.A. Brasil, Bolsa, Balcão - Balcão B3;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;;;https://www.zilor.com.br/relacoes-com-investidores/governanca-corporativa/comunicados-e-fatos-relevantes/;0;0;0;0;1;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4297;Automático;SRE/0101/2024;2024-01-10;2024-01-18;2024-01-19;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;33.268.331/0001-66;EÓLICA DO AGRESTE POTIGUAR I S.A.;17.298.092/0001-30;BANCO ITAU BBA  S.A.;COORDENADOR PLENO;PRIMARIA;1;25000;25000000.0;;;Profissional;;N;;Os Recursos Líquidos captados pela Emissora por meio da integralização das Debêntures serão utilizados para reembolso de gastos, despesas ou dívidas, incorridos no período de 24 (vinte e quatro) meses que antecedem a data de encerramento da Oferta, ao Projeto, observado o previsto no artigo 1º, parágrafo 1ºC, da Lei 12.431. O Projeto visa implantar e explorar a Central Geradora Eólica denominada AW São João, com 25.200 kW de capacidade instalada, constituída por 6 (seis) unidades geradoras e sistema de transmissão de interesse restrito.;09/01/2024;Negociação no mercado secundário por meio do CETIP21, administrado e operacionalizado pela B3 S.A., sendo as negociações liquidadas financeiramente e as Debêntures custodiadas eletronicamente na B3;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;Vórtx Distribuidora de Títulos e Valores Mobiliários Ltda.;Vórtx Distribuidora de Títulos e Valores Mobiliários Ltda.;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25000;0;0;0;0;0;0;0;0
4298;Automático;SRE/0102/2024;2024-01-10;2024-01-18;2024-01-19;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;33.268.312/0001-30;EÓLICA DO AGRESTE POTIGUAR II S.A.;17.298.092/0001-30;BANCO ITAU BBA  S.A.;COORDENADOR PLENO;PRIMARIA;1;55000;55000000.0;;;Profissional;;N;;"Os Recursos Líquidos captados pela Emissora por meio da integralização das Debêntures serão utilizados para reembolso de gastos, despesas ou dívidas, incorridos no período de 24 (vinte e quatro) meses que antecedem a data de encerramento da Oferta, ao Projeto, observado o previsto no artigo 1º, parágrafo 1ºC, da Lei 12.431. O Projeto visa implantar e explorar a Central Geradora Eólica denominada AW Santa Régia, com 37.800 kW de capacidade instalada, constituída por 9 (nove) unidades geradoras e sistema de transmissão de interesse restrito (""Projeto"").";09/01/2024;Negociação no mercado secundário por meio do CETIP21, administrado e operacionalizado pela B3, sendo as negociações liquidadas financeiramente e as Debêntures custodiadas eletronicamente na B3.;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;55000;0;0;0;0;0;0;0;0;0;0
4346;Automático;SRE/0143/2024;2024-01-16;;;Requerimento Expirado;Debêntures;OPD Aut Público em Geral ou Qualificado - com bookbuilding;S;45.456.117/0001-12;ÁGUAS DO SERTAO S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;2;0;0.0;;;Qualificado;N;S;N;(i) o pré-pagamento parcial da 1ª (primeira) emissão de debêntures simples da Águas do Sertão em consonância com o disposto a Lei 12.431 e (ii) a realização de investimentos futuros em obras civis, bem como de aquisição e melhorias e equipamentos necessários para o cumprimento das obrigações dispostas no Contrato de Concessão.;16/01/2024;b3;;;;;;;;;S;Garantia Firme de Colocação;;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4347;Automático;SRE/0140/2024;2024-01-16;2024-01-23;2024-01-26;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;71.304.687/0001-05;Pedra Agroindustrial S.A.;17.298.092/0001-30;BANCO ITAU BBA  S.A.;COORDENADOR PLENO;PRIMARIA;2;590000;590000000.0;;;Profissional;;N;;projeto prioritário sob a lei 12.431;22/12/2023;mercado secundário na B3 S.A. - Brasil, Bolsa, Balcão;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;Itaú Corretora de Valores S.A.;;;;;9;4550;0;0;4;211250;0;0;0;0;0;0;1;194200;1;180000;0;0;0;0;0;0;0;0
4369;Automático;SRE/0161/2024;2024-01-18;2024-01-18;2024-01-29;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado;N;13.642.699/0001-35;Agro Indústrias do Vale do São Francisco S.A. - Agrovale;15.114.366/0001-69;BANCO BOCOM BBM S.A.;COORDENADOR PLENO;PRIMARIA;3;100000;100000000.0;;;Profissional;;N;;Os recursos líquidos obtidos pela Emissora com a Emissão serão destinados para o pagamento futuro e reembolso relacionado aos investimentos nos termos do projeto de Portaria MME nº 115/SNPGG/MME, de 21 de dezembro de 2023;24/11/2023;Negociação no mercado secundário por meio do CETIP21 - Títulos e Valores Mobiliários, administrado e operacionalizado pela B3;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;www.agrovale.com;0;0;0;0;0;0;0;0;0;0;0;0;1;100000;0;0;0;0;0;0;0;0;0;0
4376;Automático;SRE/0173/2024;2024-01-22;2024-02-07;2024-02-14;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;09.325.109/0001-73;AUTOPISTA PLANALTO SUL SA;02.819.125/0001-73;UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.;COORDENADOR PLENO;PRIMARIA;12;650000;650000000.0;;;Profissional;N;N;N;(I) Primeira Série.: reembolso de gastos, despesas e na realização de investimentos futuros no Projeto (II) Segunda Série: (A) recompra ou liquidação antecipada dos Contratos Financeiros Existentes  e de dívidas intercompany representadas por debêntures de emissão privada  e (B) o atendimento de propósitos corporativos gerais, incluindo liability management pela Emissora;19/01/2024;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;Standard & Poor's Ratings do Brasil Ltda.;;;5;1092;0;0;187;620914;0;0;0;0;0;0;0;0;0;0;2;27994;0;0;0;0;0;0
4378;Automático;SRE/0167/2024;2024-01-19;2024-01-30;2024-02-01;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;42.165.941/0001-25;POTENGI HOLDINGS S.A.;02.332.886/0001-04;XP INVESTIMENTOS CCTVM S.A.;COORDENADOR PLENO;PRIMARIA;1;300000;300000000.0;;;Profissional;;N;;Reembolso de gastos ou despesas dos Projetos que ocorreram em prazo igual ou inferior a 24 (vinte e quatro) meses anteriores à data de encerramento da Oferta e na realização de investimentos futuros relacionados à implantação dos Projetos, nos termos da Lei 12.431.;21/12/2023;B3 S.A. - Brasil, Bolsa, Balcão - Balcão B3;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;;Fitch Ratings Brasil Ltda.;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;300000;0;0;0;0;0;0;0;0
